Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,177.500000,180.800003,177.139999,180.789993,169.283707,2857400
2020-01-03,178.339996,179.830002,177.410004,178.860001,167.476563,2805200
2020-01-06,177.839996,178.380005,176.929993,177.509995,166.212448,3277900
2020-01-07,177.369995,178.070007,175.589996,177.610001,166.306076,3002800
2020-01-08,177.669998,179.100006,176.729996,177.759995,166.446533,2545500
2020-01-09,178.699997,179.429993,178.059998,179.070007,167.673187,1789500
2020-01-10,179.899994,179.899994,178.139999,178.679993,167.307968,1671700
2020-01-13,179.250000,181.339996,178.690002,181.270004,169.733139,2261900
2020-01-14,180.490005,181.220001,179.509995,180.449997,168.965317,2191200
2020-01-15,181.289993,182.440002,179.850006,180.729996,169.227509,2600800
2020-01-16,181.500000,182.490005,180.789993,182.259995,170.660126,2215400
2020-01-17,182.860001,184.059998,182.529999,183.229996,171.568420,2608000
2020-01-21,183.039993,183.300003,180.470001,180.929993,169.414780,2188600
2020-01-22,181.559998,181.880005,179.809998,180.050003,168.590790,1881700
2020-01-23,179.809998,180.539993,179.029999,179.580002,168.150711,2434000
2020-01-24,179.919998,180.259995,176.490005,177.130005,165.856628,2737000
2020-01-27,174.270004,175.339996,173.470001,173.539993,162.495102,2491500
2020-01-28,174.119995,176.750000,173.240005,175.460007,164.292938,2178400
2020-01-29,177.000000,177.740005,175.630005,175.669998,164.489563,2199000
2020-01-30,173.800003,178.770004,173.800003,178.339996,166.989624,3076100
2020-01-31,177.910004,177.910004,171.339996,173.220001,162.195480,5500000
2020-02-03,174.460007,175.619995,170.669998,171.320007,160.416443,3542700
2020-02-04,174.080002,176.059998,174.000000,175.210007,164.058884,2992500
2020-02-05,176.910004,177.630005,175.399994,176.899994,165.641296,2818100
2020-02-06,178.000000,178.000000,176.160004,176.350006,165.126266,2427500
2020-02-07,175.850006,176.720001,174.699997,175.279999,164.124374,3254500
2020-02-10,174.919998,177.119995,174.110001,176.949997,165.688080,2399700
2020-02-11,178.250000,179.940002,177.199997,179.149994,167.748077,2948500
2020-02-12,179.479996,181.639999,179.050003,181.179993,169.648865,2950800
2020-02-13,180.330002,180.949997,178.690002,180.119995,168.656311,1985700
2020-02-14,180.509995,181.860001,179.979996,180.809998,169.302460,2489000
2020-02-18,180.100006,180.490005,178.949997,179.419998,168.000900,1818600
2020-02-19,179.830002,181.679993,179.500000,180.860001,169.349228,2464500
2020-02-20,180.929993,182.210007,179.009995,180.699997,169.199417,2336800
2020-02-21,179.610001,180.990005,178.750000,179.880005,168.431625,1940400
2020-02-24,174.440002,177.369995,173.460007,175.270004,164.115021,3204300
2020-02-25,175.639999,176.550003,166.830002,167.800003,157.120438,4092200
2020-02-26,168.589996,172.080002,166.770004,167.179993,156.539886,3411700
2020-02-27,163.009995,166.830002,159.520004,159.550003,150.204147,3951300
2020-02-28,153.750000,162.169998,150.619995,162.169998,152.670624,9558100
2020-03-02,163.089996,165.479996,157.589996,164.240005,154.619415,6744900
2020-03-03,164.279999,168.179993,160.559998,161.889999,152.407028,6108500
2020-03-04,164.899994,171.929993,164.259995,171.190002,161.162277,4532500
2020-03-05,166.500000,167.910004,163.220001,164.919998,155.259552,5394700
2020-03-06,158.809998,165.119995,157.580002,164.029999,154.421707,5021600
2020-03-09,152.500000,157.259995,149.740005,152.860001,143.906006,5849000
2020-03-10,155.850006,161.940002,153.350006,161.690002,152.218750,5477600
2020-03-11,156.830002,157.479996,151.559998,153.389999,144.404953,4826900
2020-03-12,143.389999,145.479996,134.440002,134.850006,126.950958,7170500
2020-03-13,142.149994,149.679993,138.020004,149.410004,140.658081,6324800
2020-03-16,128.000000,143.229996,124.010002,135.270004,127.346367,5891000
2020-03-17,136.229996,141.970001,130.190002,131.800003,124.079636,8524800
2020-03-18,121.919998,124.129997,101.099998,119.610001,112.603653,7633900
2020-03-19,117.750000,122.419998,112.019997,118.959999,111.991737,6814100
2020-03-20,120.889999,121.160004,110.779999,112.500000,105.910133,6801200
2020-03-23,107.489998,111.080002,101.080002,103.860001,97.776253,8200400
2020-03-24,110.000000,119.529999,109.250000,119.510002,112.509529,5799100
2020-03-25,120.290001,135.339996,119.800003,129.649994,122.055542,7159100
2020-03-26,131.830002,139.389999,131.160004,137.399994,129.351593,5594400
2020-03-27,131.419998,135.210007,128.139999,131.270004,123.580681,3924900
2020-03-30,130.750000,133.759995,130.130005,131.750000,124.032562,5035700
2020-03-31,131.839996,136.110001,130.000000,133.789993,125.953072,5296000
2020-04-01,128.279999,131.279999,125.500000,129.710007,122.112045,4246100
2020-04-02,128.600006,133.149994,127.139999,132.809998,125.030457,3504200
2020-04-03,132.500000,132.839996,126.529999,127.449997,119.984428,4031500
2020-04-06,133.520004,135.369995,132.509995,134.000000,126.150757,4874300
2020-04-07,140.639999,142.220001,135.000000,135.240005,127.318130,4051700
2020-04-08,136.669998,140.380005,135.210007,139.250000,131.093201,3890600
2020-04-09,140.000000,146.300003,139.699997,143.429993,135.028381,4365000
2020-04-13,142.759995,143.210007,136.509995,137.940002,129.859955,3016300
2020-04-14,140.710007,143.729996,138.550003,140.589996,132.354706,3486600
2020-04-15,137.570007,137.970001,132.509995,134.839996,126.941536,3252800
2020-04-16,134.580002,135.300003,129.580002,132.330002,124.578575,4016700
2020-04-17,135.869995,140.199997,135.669998,138.320007,130.217728,4750700
2020-04-20,135.789993,138.190002,134.889999,135.699997,127.751190,2529000
2020-04-21,133.070007,134.020004,130.720001,132.000000,124.267906,2418100
2020-04-22,134.220001,134.710007,131.750000,133.029999,125.237564,2629700
2020-04-23,134.750000,138.589996,134.160004,134.679993,126.790916,2786400
2020-04-24,135.699997,136.240005,132.360001,135.520004,127.581711,2837900
2020-04-27,136.529999,141.080002,135.779999,139.880005,131.686325,3137700
2020-04-28,143.320007,146.589996,142.119995,142.759995,134.397598,3377900
2020-04-29,145.500000,147.869995,144.009995,146.160004,137.598450,2651200
2020-04-30,143.490005,143.990005,140.559998,141.899994,133.587997,4492600
2020-05-01,139.330002,139.500000,134.169998,137.250000,129.210388,3681100
2020-05-04,133.899994,136.360001,132.809998,135.199997,127.280457,4123000
2020-05-05,137.089996,137.089996,134.529999,134.869995,126.969780,3122300
2020-05-06,136.110001,136.110001,132.979996,133.039993,125.246948,2349500
2020-05-07,134.619995,135.649994,132.009995,132.789993,125.011604,3096500
2020-05-08,134.669998,137.320007,134.399994,136.910004,128.890289,2740400
2020-05-11,135.759995,135.919998,134.149994,134.279999,126.414345,2356400
2020-05-12,135.320007,136.029999,127.500000,127.589996,120.116226,4870400
2020-05-13,127.129997,127.139999,121.879997,122.970001,115.766846,5786200
2020-05-14,120.269997,127.260002,117.110001,127.050003,120.489708,5226200
2020-05-15,125.370003,126.660004,123.730003,125.410004,118.934395,4660300
2020-05-18,130.500000,137.589996,129.679993,136.039993,129.015488,6402800
2020-05-19,135.250000,135.419998,131.940002,131.949997,125.136688,4427800
2020-05-20,134.550003,136.679993,134.259995,136.029999,129.005997,2949700
2020-05-21,137.529999,138.789993,136.289993,137.690002,130.580307,2374300
2020-05-22,137.470001,139.339996,136.449997,139.179993,131.993347,2958000
2020-05-26,143.770004,146.259995,143.410004,144.940002,137.455948,4370200
2020-05-27,148.360001,150.940002,146.869995,148.589996,140.917465,4291700
2020-05-28,150.000000,151.210007,144.679993,147.559998,139.940689,3481800
2020-05-29,145.720001,149.899994,144.330002,145.850006,138.318954,4135000
2020-06-01,145.490005,147.789993,144.910004,146.179993,138.631927,2071100
2020-06-02,147.789993,148.729996,146.449997,148.350006,140.689865,3625800
2020-06-03,150.240005,154.380005,150.050003,153.350006,145.431686,2992700
2020-06-04,152.009995,156.179993,151.130005,155.910004,147.859497,3768200
2020-06-05,162.910004,165.720001,160.539993,161.369995,153.037537,4524900
2020-06-08,161.570007,164.300003,161.070007,162.919998,154.507523,3573400
2020-06-09,160.360001,161.000000,157.539993,158.100006,149.936417,3679100
2020-06-10,157.720001,157.850006,153.429993,154.119995,146.161926,3309800
2020-06-11,148.660004,148.820007,143.089996,143.440002,136.033417,4184900
2020-06-12,148.210007,149.000000,141.149994,144.509995,137.048126,3612400
2020-06-15,140.119995,148.100006,139.699997,146.630005,139.058685,3314000
2020-06-16,152.110001,152.410004,146.169998,149.110001,141.410660,3804500
2020-06-17,149.690002,150.070007,147.809998,148.339996,140.680359,3507600
2020-06-18,146.850006,149.000000,146.320007,148.229996,140.576065,2581600
2020-06-19,150.460007,150.839996,144.729996,145.369995,137.863739,5265900
2020-06-22,144.610001,146.500000,143.339996,144.940002,137.455948,2529900
2020-06-23,146.889999,147.240005,144.720001,144.860001,137.380081,2309800
2020-06-24,142.820007,143.330002,138.080002,138.350006,131.206238,3371200
2020-06-25,138.029999,142.800003,137.789993,142.460007,135.104019,4019000
2020-06-26,142.309998,142.309998,137.529999,138.210007,131.073425,10255300
2020-06-29,140.110001,143.300003,139.279999,143.240005,135.843719,2971200
2020-06-30,142.259995,145.520004,142.020004,144.589996,137.124023,3688000
2020-07-01,145.220001,146.479996,142.970001,144.110001,136.668808,2609500
2020-07-02,145.580002,147.149994,144.550003,145.020004,137.531815,2758500
2020-07-06,147.250000,148.300003,146.130005,147.220001,139.618195,2336700
2020-07-07,146.000000,146.100006,144.259995,144.970001,137.484390,2622000
2020-07-08,144.429993,145.929993,143.910004,145.589996,138.072403,3587800
2020-07-09,144.740005,145.520004,141.330002,141.369995,134.070251,3167200
2020-07-10,141.630005,143.119995,140.899994,142.449997,135.094528,2325000
2020-07-13,143.580002,145.880005,142.250000,143.490005,136.080841,2585700
2020-07-14,143.490005,148.309998,142.289993,148.100006,140.452774,2649800
2020-07-15,151.199997,152.690002,150.869995,151.929993,144.085007,2984600
2020-07-16,151.009995,153.509995,150.250000,153.080002,145.175644,3697600
2020-07-17,153.500000,155.380005,152.460007,155.000000,146.996506,4886500
2020-07-20,154.119995,154.880005,152.520004,153.389999,145.469620,4876200
2020-07-21,153.880005,157.020004,153.880005,154.759995,146.768875,2394000
2020-07-22,154.110001,155.610001,153.910004,154.610001,146.626617,1798600
2020-07-23,154.360001,155.490005,152.869995,153.729996,145.792053,2625600
2020-07-24,154.000000,154.250000,149.039993,149.429993,141.714096,4368300
2020-07-27,148.800003,150.960007,147.919998,150.759995,142.975403,3378300
2020-07-28,150.500000,152.080002,149.419998,152.009995,144.160873,3904200
2020-07-29,151.570007,155.429993,151.169998,154.580002,146.598190,3311500
2020-07-30,152.929993,153.070007,149.029999,149.160004,141.458038,2749100
2020-07-31,148.919998,149.479996,147.000000,149.369995,141.657166,4061200
2020-08-03,150.130005,150.250000,147.309998,148.529999,140.860580,2105400
2020-08-04,147.259995,148.160004,146.210007,147.330002,139.722534,3078300
2020-08-05,148.789993,151.000000,148.550003,150.820007,143.032349,4097200
2020-08-06,150.919998,152.899994,150.339996,152.580002,144.701447,2502700
2020-08-07,152.440002,155.259995,151.860001,155.110001,147.100845,2520200
2020-08-10,155.160004,159.880005,155.160004,159.429993,151.197769,2858800
2020-08-11,160.720001,163.250000,160.100006,160.279999,152.003860,3773700
2020-08-12,162.520004,162.820007,158.990005,160.070007,151.804688,2669400
2020-08-13,157.679993,159.649994,157.570007,158.979996,151.623489,2574900
2020-08-14,158.000000,160.869995,157.960007,160.279999,152.863342,2844700
2020-08-17,160.029999,160.880005,158.050003,158.759995,151.413651,2817200
2020-08-18,158.990005,159.759995,157.220001,157.380005,150.097534,1869300
2020-08-19,157.570007,158.130005,156.160004,156.850006,149.592072,2098100
2020-08-20,155.500000,157.020004,155.210007,156.169998,148.943527,1600300
2020-08-21,155.960007,157.759995,155.960007,157.500000,150.211975,2507800
2020-08-24,158.100006,159.449997,156.509995,159.369995,151.995453,2087000
2020-08-25,164.339996,167.000000,163.520004,164.529999,156.916656,7400500
2020-08-26,164.800003,166.429993,163.339996,165.309998,157.660599,3466600
2020-08-27,166.190002,168.690002,165.089996,165.990005,158.309128,4281100
2020-08-28,166.320007,168.699997,165.460007,168.380005,160.588547,13011800
2020-08-31,168.580002,168.589996,164.690002,165.550003,157.889481,4561900
2020-09-01,163.789993,168.160004,163.500000,167.970001,160.197495,3974600
2020-09-02,168.729996,172.929993,167.919998,172.470001,164.489273,4111900
2020-09-03,173.369995,173.820007,165.059998,166.300003,158.604782,3527700
2020-09-04,168.720001,169.660004,164.580002,166.690002,158.976746,3326500
2020-09-08,165.190002,166.440002,163.300003,164.270004,156.668747,2796800
2020-09-09,165.250000,167.550003,164.860001,165.750000,158.080231,2807500
2020-09-10,167.300003,167.300003,163.820007,164.270004,156.668747,2814900
2020-09-11,164.509995,167.449997,164.270004,166.449997,158.747833,2116700
2020-09-14,168.009995,169.539993,167.369995,168.470001,160.674362,2134000
2020-09-15,169.270004,169.990005,168.070007,168.300003,160.512238,1851200
2020-09-16,169.289993,171.360001,168.479996,170.000000,162.133575,3152000
2020-09-17,168.039993,171.449997,166.710007,170.339996,162.457825,2661400
2020-09-18,169.479996,170.470001,167.699997,168.699997,160.893723,4908000
2020-09-21,164.820007,165.179993,158.589996,161.369995,153.902863,4459600
2020-09-22,160.850006,163.000000,160.119995,162.679993,155.152283,2501000
2020-09-23,162.320007,163.899994,157.830002,158.789993,151.442276,2507600
2020-09-24,158.320007,160.919998,156.850006,158.759995,151.413651,2238300
2020-09-25,157.649994,162.059998,157.169998,161.490005,154.017365,2593900
2020-09-28,164.440002,166.149994,163.229996,164.639999,157.021606,2512600
2020-09-29,164.559998,166.229996,163.470001,164.509995,156.897598,2169300
2020-09-30,165.770004,167.919998,163.020004,164.610001,156.992966,2883400
2020-10-01,166.199997,167.139999,162.119995,163.679993,156.106018,2409300
2020-10-02,161.619995,167.000000,161.350006,165.610001,157.946716,2339900
2020-10-05,166.990005,169.250000,166.740005,168.720001,160.912796,1750000
2020-10-06,169.110001,171.419998,166.619995,166.889999,159.167465,2345800
2020-10-07,168.990005,172.199997,168.520004,171.550003,163.611847,2030200
2020-10-08,172.380005,173.869995,171.479996,173.779999,165.738647,1977900
2020-10-09,174.399994,176.059998,173.270004,174.380005,166.310898,2636900
2020-10-12,175.059998,176.979996,174.119995,175.360001,167.245529,3396300
2020-10-13,173.929993,174.940002,170.520004,171.550003,163.611847,2315300
2020-10-14,173.089996,174.960007,172.800003,173.470001,165.443008,2384600
2020-10-15,171.059998,173.539993,170.330002,172.610001,164.622787,2436600
2020-10-16,173.300003,176.399994,172.800003,174.860001,166.768692,3628800
2020-10-19,174.589996,175.160004,171.050003,171.589996,163.649994,2103500
2020-10-20,172.470001,175.720001,172.470001,173.259995,165.242691,1580300
2020-10-21,172.589996,175.220001,172.550003,172.869995,164.870743,1827000
2020-10-22,173.610001,177.250000,173.039993,176.850006,168.666611,1882100
2020-10-23,178.000000,178.639999,173.660004,175.539993,167.417191,1987900
2020-10-26,173.199997,173.199997,167.600006,170.169998,162.295715,2323700
2020-10-27,169.039993,169.850006,166.660004,166.750000,159.033936,2009300
2020-10-28,162.520004,165.509995,160.970001,161.160004,153.702621,3233500
2020-10-29,160.410004,165.740005,159.419998,164.600006,156.983429,3113600
2020-10-30,161.539993,165.759995,161.050003,164.949997,157.317245,4389500
2020-11-02,169.199997,174.500000,168.110001,173.610001,165.576523,4198300
2020-11-03,175.529999,180.389999,174.250000,179.210007,170.917389,3719800
2020-11-04,176.440002,182.429993,173.279999,178.910004,170.631271,4318600
2020-11-05,180.389999,184.380005,180.220001,183.279999,174.799057,4585100
2020-11-06,183.529999,186.000000,182.880005,184.270004,175.743240,3080300
2020-11-09,204.899994,210.000000,193.419998,196.990005,187.874664,7735200
2020-11-10,199.410004,203.020004,198.130005,201.979996,192.633743,5882200
2020-11-11,202.300003,202.949997,198.339996,199.289993,190.068192,3238500
2020-11-12,197.550003,199.309998,195.679993,197.240005,188.995026,2659800
2020-11-13,198.839996,201.899994,198.839996,201.539993,193.115280,2355200
2020-11-16,205.990005,209.610001,203.399994,208.589996,199.870590,4898800
2020-11-17,206.910004,206.910004,203.360001,205.330002,196.746872,3447800
2020-11-18,204.500000,204.970001,200.960007,201.110001,192.703262,4422300
2020-11-19,201.279999,203.089996,199.889999,202.720001,194.245972,3263000
2020-11-20,201.770004,203.330002,200.500000,202.000000,193.556046,2359000
2020-11-23,203.649994,205.300003,203.419998,204.580002,196.028214,2806400
2020-11-24,208.300003,208.789993,206.740005,207.889999,199.199875,4053600
2020-11-25,208.000000,208.639999,206.550003,207.679993,198.998627,2434300
2020-11-27,207.669998,209.419998,207.600006,209.410004,200.656342,1434200
2020-11-30,207.169998,208.250000,203.919998,203.919998,195.395813,6465700
2020-12-01,207.089996,209.830002,205.929993,206.199997,197.580490,3795500
2020-12-02,205.990005,209.039993,205.970001,208.000000,199.305267,2459900
2020-12-03,206.610001,209.440002,206.410004,208.220001,199.516037,2779400
2020-12-04,209.389999,212.889999,209.389999,212.679993,203.789612,3198800
2020-12-07,211.509995,211.789993,209.350006,211.100006,202.275696,2595100
2020-12-08,210.320007,213.059998,209.899994,212.070007,203.205139,2302300
2020-12-09,212.839996,213.820007,210.720001,212.240005,203.368011,2946400
2020-12-10,210.250000,212.800003,210.220001,211.970001,203.109299,2987200
2020-12-11,209.550003,215.259995,209.550003,214.630005,205.658127,3120700
2020-12-14,216.000000,216.699997,211.699997,211.850006,202.994339,3345300
2020-12-15,214.000000,214.899994,211.880005,214.169998,205.217316,2502500
2020-12-16,213.389999,214.330002,209.229996,210.309998,201.518692,2930100
2020-12-17,210.949997,211.940002,210.000000,211.940002,203.080551,2148300
2020-12-18,212.289993,212.509995,208.619995,210.039993,201.259979,6686200
2020-12-21,205.630005,211.160004,204.850006,210.660004,201.854080,2467500
2020-12-22,210.570007,211.210007,207.850006,207.940002,199.247757,2019600
2020-12-23,209.610001,212.139999,209.240005,209.990005,201.212067,2046700
2020-12-24,210.529999,210.699997,208.600006,209.529999,200.771301,754900
2020-12-28,211.000000,211.229996,209.380005,209.940002,201.164139,1715700
2020-12-29,211.399994,211.399994,207.880005,209.130005,200.388016,1527600
2020-12-30,210.000000,211.589996,209.559998,210.949997,202.131958,1602100
2020-12-31,211.000000,213.000000,209.669998,212.699997,203.808777,1406400
2021-01-04,212.839996,213.009995,206.360001,207.949997,199.257324,2328900
2021-01-05,206.979996,210.190002,206.979996,208.460007,199.746078,2172100
2021-01-06,209.449997,213.979996,209.229996,212.259995,203.387177,2747900
2021-01-07,212.889999,214.009995,210.800003,212.610001,203.722565,2057300
2021-01-08,212.800003,213.410004,207.669998,210.029999,201.250397,3278900
2021-01-11,208.110001,209.619995,207.830002,208.360001,199.650208,2938900
2021-01-12,207.860001,209.479996,205.259995,208.880005,200.148483,2498800
2021-01-13,208.279999,208.619995,206.399994,207.020004,198.366211,2145100
2021-01-14,208.039993,209.779999,207.179993,208.610001,199.889771,3661500
2021-01-15,207.529999,207.860001,205.199997,205.970001,197.360107,3887500
2021-01-19,208.240005,208.759995,206.449997,206.759995,198.117081,2656300
2021-01-20,207.919998,208.669998,206.669998,208.080002,199.381897,2452400
2021-01-21,206.860001,207.809998,205.100006,205.229996,196.651031,2705100
2021-01-22,204.259995,204.460007,201.389999,202.250000,193.795624,3502700
2021-01-25,201.339996,202.559998,200.100006,201.869995,193.431503,4737700
2021-01-26,203.839996,204.770004,200.979996,201.059998,192.655365,2201900
2021-01-27,198.110001,200.759995,196.529999,199.380005,191.045578,4108600
2021-01-28,200.619995,205.350006,199.630005,202.839996,194.360962,3731700
2021-01-29,196.509995,200.940002,194.550003,195.369995,187.203201,4635100
2021-02-01,197.550003,197.770004,195.279999,195.559998,187.385269,2889000
2021-02-02,197.830002,200.869995,197.509995,200.119995,191.754654,2767800
2021-02-03,199.630005,199.899994,197.410004,199.139999,190.815598,1910100
2021-02-04,199.830002,201.460007,198.830002,200.589996,192.205002,2273300
2021-02-05,202.229996,203.869995,201.279999,202.919998,194.437607,1868100
2021-02-08,203.820007,204.899994,202.559998,203.860001,195.338287,2075700
2021-02-09,203.600006,203.800003,201.080002,202.020004,193.575256,1794000
2021-02-10,203.000000,203.350006,201.179993,202.160004,193.709396,1894600
2021-02-11,202.179993,203.100006,200.880005,202.179993,193.728531,1709000
2021-02-12,202.369995,203.789993,201.649994,203.570007,195.060440,1990300
2021-02-16,204.860001,205.570007,201.880005,203.440002,194.935883,2283400
2021-02-17,201.360001,202.190002,199.860001,201.899994,193.460251,2910200
2021-02-18,201.500000,204.820007,200.649994,203.520004,195.012527,1764900
2021-02-19,204.119995,206.830002,203.320007,203.559998,195.050858,2434400
2021-02-22,203.039993,204.300003,202.419998,203.619995,195.108353,2205300
2021-02-23,205.009995,205.839996,202.970001,205.039993,196.468964,2459300
2021-02-24,204.889999,212.139999,203.500000,211.029999,202.208618,3341500
2021-02-25,209.949997,210.460007,204.259995,204.789993,197.098022,2735000
2021-02-26,205.630005,205.800003,202.070007,202.350006,194.749680,3665700
2021-03-01,204.330002,208.149994,203.690002,206.220001,198.474319,2536000
2021-03-02,206.770004,207.990005,205.179993,206.580002,198.820816,2500200
2021-03-03,206.119995,209.449997,206.119995,207.009995,199.234634,2706400
2021-03-04,207.350006,208.039993,200.509995,202.940002,195.317535,2798800
2021-03-05,204.529999,207.460007,201.779999,206.580002,198.820816,2857800
2021-03-08,207.539993,212.449997,207.199997,207.699997,199.898727,3215900
2021-03-09,208.990005,209.940002,206.490005,207.610001,199.812103,2643300
2021-03-10,207.679993,213.270004,207.649994,212.910004,204.913071,4332500
2021-03-11,211.789993,214.759995,211.199997,212.500000,204.518448,2959700
2021-03-12,213.289993,215.389999,213.199997,214.380005,206.327835,1839200
2021-03-15,213.710007,217.000000,212.699997,216.199997,208.079468,2561000
2021-03-16,216.360001,216.470001,211.410004,211.809998,203.854355,2577700
2021-03-17,213.500000,214.429993,211.940002,213.029999,205.028519,2730200
2021-03-18,213.500000,219.000000,213.179993,215.020004,206.943802,4293900
2021-03-19,215.369995,215.589996,212.169998,212.910004,204.913071,10110800
2021-03-22,211.110001,212.679993,209.529999,212.130005,204.162338,3306500
2021-03-23,210.419998,212.350006,207.869995,208.589996,200.755310,1913800
2021-03-24,209.960007,215.050003,209.889999,212.220001,204.248978,2562100
2021-03-25,212.210007,214.050003,208.250000,213.880005,205.846619,2217500
2021-03-26,215.119995,218.690002,214.139999,218.529999,210.321960,2540000
2021-03-29,217.649994,219.669998,217.139999,218.880005,210.658813,3063900
2021-03-30,219.000000,219.309998,217.050003,218.089996,209.898499,2448100
2021-03-31,218.190002,219.169998,216.750000,217.070007,208.916779,2450000
2021-04-01,217.960007,217.970001,215.490005,216.800003,208.656937,2109600
2021-04-05,218.710007,220.110001,218.369995,219.270004,211.034180,2258700
2021-04-06,219.570007,221.050003,218.509995,219.190002,210.957199,1796000
2021-04-07,218.220001,219.880005,217.279999,218.500000,210.293091,1717200
2021-04-08,218.179993,219.960007,216.639999,219.860001,211.602020,2071700
2021-04-09,227.500000,227.630005,223.309998,226.979996,218.454575,3861900
2021-04-12,225.639999,229.229996,225.559998,228.600006,220.013733,2660100
2021-04-13,229.210007,229.949997,227.600006,229.000000,220.398727,2749900
2021-04-14,228.000000,230.990005,228.000000,229.380005,220.764420,2186500
2021-04-15,230.229996,230.710007,228.570007,229.839996,221.207138,2009400
2021-04-16,231.679993,232.350006,230.050003,232.110001,223.391876,4098100
2021-04-19,231.710007,232.110001,230.500000,230.970001,222.294724,2904400
2021-04-20,230.000000,230.190002,225.779999,227.330002,218.791443,2050600
2021-04-21,227.130005,230.669998,226.929993,230.500000,221.842346,1722400
2021-04-22,230.399994,232.029999,228.800003,229.259995,220.648941,2516200
2021-04-23,225.199997,226.949997,222.220001,224.500000,216.067734,5310400
2021-04-26,225.589996,225.740005,221.259995,221.520004,213.199661,3611400
2021-04-27,222.020004,223.750000,221.110001,222.929993,214.556686,2786500
2021-04-28,222.740005,224.139999,222.500000,222.869995,214.498932,2167900
2021-04-29,223.710007,224.160004,221.679993,223.899994,215.490250,1789700
2021-04-30,223.020004,223.580002,221.039993,223.039993,214.662567,2216900
2021-05-03,224.240005,224.779999,222.259995,223.199997,214.816559,2218700
2021-05-04,222.139999,225.600006,220.750000,225.429993,216.962769,2827000
2021-05-05,226.289993,227.270004,225.759995,226.190002,217.694260,2713900
2021-05-06,227.250000,228.820007,225.449997,228.660004,220.071487,2052900
2021-05-07,228.130005,229.699997,226.369995,228.789993,220.196579,1957100
2021-05-10,229.000000,232.649994,229.000000,230.940002,222.265839,2391600
2021-05-11,228.059998,229.259995,224.250000,229.160004,220.552689,3380200
2021-05-12,226.639999,227.259995,219.889999,220.039993,211.775253,4197100
2021-05-13,218.830002,224.869995,218.740005,223.679993,216.192245,2904700
2021-05-14,225.740005,228.229996,224.860001,227.360001,219.749039,2081300
2021-05-17,227.860001,227.860001,224.740005,226.470001,218.888840,2058100
2021-05-18,225.369995,225.990005,222.229996,222.320007,214.877792,2400400
2021-05-19,220.669998,221.470001,216.779999,221.320007,213.911285,3050200
2021-05-20,220.490005,222.889999,220.470001,222.130005,214.694153,2207800
2021-05-21,223.000000,225.630005,222.660004,223.199997,215.728333,2274600
2021-05-24,224.500000,225.520004,223.169998,225.000000,217.468079,1813500
2021-05-25,225.000000,225.710007,223.389999,224.039993,216.540207,1804600
2021-05-26,224.960007,224.990005,223.309998,224.270004,216.762527,1747800
2021-05-27,226.690002,231.740005,226.589996,231.270004,223.528198,6646900
2021-05-28,232.000000,232.240005,230.309998,230.910004,223.180237,2529300
2021-06-01,232.889999,233.690002,231.509995,232.949997,225.151932,2234000
2021-06-02,234.020004,234.020004,230.500000,230.740005,223.015930,2225400
2021-06-03,230.710007,231.639999,228.470001,229.199997,221.527496,2321300
2021-06-04,229.759995,230.750000,229.190002,230.050003,222.349014,1300000
2021-06-07,229.509995,230.360001,227.529999,228.190002,220.551300,2032400
2021-06-08,228.309998,230.820007,227.440002,229.809998,222.117065,1720600
2021-06-09,229.820007,230.399994,227.600006,227.809998,220.184006,1973400
2021-06-10,229.119995,230.059998,226.149994,226.250000,218.676239,2223600
2021-06-11,227.750000,228.330002,223.960007,225.179993,217.642059,1998600
2021-06-14,224.919998,224.949997,222.729996,223.169998,215.699356,2586100
2021-06-15,223.020004,223.860001,221.669998,222.500000,215.051758,2063000
2021-06-16,222.500000,222.899994,218.600006,218.990005,211.659271,3052300
2021-06-17,219.199997,220.199997,214.729996,216.289993,209.049637,2425400
2021-06-18,213.600006,215.289993,211.960007,212.500000,205.386505,5426300
2021-06-21,214.740005,217.429993,214.339996,216.000000,208.769348,2872400
2021-06-22,215.679993,216.800003,214.880005,215.490005,208.276428,2110900
2021-06-23,215.669998,216.369995,214.559998,214.660004,207.474213,2234200
2021-06-24,215.789993,218.039993,214.649994,217.690002,210.402786,3364300
2021-06-25,217.869995,220.169998,217.330002,218.740005,211.417633,5219100
2021-06-28,219.119995,220.110001,216.300003,216.789993,209.532898,2360300
2021-06-29,217.029999,218.360001,215.419998,215.949997,208.721008,3001900
2021-06-30,215.529999,219.860001,215.529999,219.350006,212.007202,2866300
2021-07-01,220.580002,221.259995,219.660004,220.619995,213.234680,1630200
2021-07-02,220.990005,222.050003,219.710007,221.320007,213.911285,1542700
2021-07-06,220.089996,220.949997,215.929993,218.559998,211.243668,1935600
2021-07-07,218.029999,221.589996,218.009995,220.740005,213.350677,1563200
2021-07-08,218.559998,220.710007,217.130005,219.320007,211.978226,2404700
2021-07-09,221.029999,224.600006,220.740005,224.339996,216.830170,2161800
2021-07-12,222.880005,225.699997,222.130005,225.020004,217.487411,2066300
2021-07-13,225.850006,225.850006,223.710007,224.080002,216.578873,1417300
2021-07-14,224.169998,228.759995,224.169998,227.770004,220.145370,2631800
2021-07-15,230.000000,233.429993,229.039993,232.809998,225.016617,5546800
2021-07-16,232.190002,233.860001,229.619995,230.330002,222.619644,3592800
